Project Name,Package Name,Type Name,Code Smell
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,Finished,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,ModifierMaterialRepairSerializer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,IModifierMaterialRepairRecipe,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,ModifierRepairCraftingRecipe,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,ModifierRepairCraftingRecipe,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,Finished,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,ModifierRepairRecipeSerializer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,IModifierRepairRecipe,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,IFactory,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,ModifierRepairTinkerStationRecipe,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,ModifierRepairTinkerStationRecipe,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,SpecializedRepairKitRecipe,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,SpecializedRepairKitRecipe,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,SpecializedRepairRecipe,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,Finished,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,SpecializedRepairRecipeSerializer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,ISpecializedRepairRecipe,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,IFactory,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.worktable,AbstractSizedIngredientRecipeBuilder,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.worktable,SizedFinishedRecipe,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.worktable,AbstractWorktableRecipe,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.worktable,ModifierSetWorktableRecipe,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.worktable,ModifierSetWorktableRecipe,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.worktable,Serializer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.worktable,ModifierSetWorktableRecipeBuilder,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.worktable,Finished,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,CompoundIndexHookIterator,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,EntityModifierCapability,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,EntityModifierCapability,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,Provider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,Provider,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,EntityModifiers,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,FluidModifierHookIterator,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,FluidModifierHookIterator,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,InventoryModifierHookIterator,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,PersistentDataCapability,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,PersistentDataCapability,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,Provider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,TinkerDataCapability,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ComputableDataKey,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,Holder,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,TinkerDataKeys,Unnecessary Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,TinkerDataKeys,Broken Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ToolCapabilityProvider,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,IToolCapabilityProvider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ToolFluidCapability,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ToolFluidCapability,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ToolFluidCapability,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ToolFluidCapability,Insufficient Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,IFluidModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,FluidModifierHook,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,FluidModifierHookMerger,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,Provider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,Provider,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ToolInventoryCapability,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ToolInventoryCapability,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ToolInventoryCapability,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ToolInventoryCapability,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ToolInventoryCapability,Insufficient Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,IInventoryModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,InventoryModifierHook,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,InventoryModifierHookMerger,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,InventoryModifierHookMerger,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,Provider,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ReversedListIterator,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ToolInventoryStack,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ToolInventoryStack,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.context,EquipmentChangeContext,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.context,EquipmentChangeContext,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.context,EquipmentContext,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.context,ToolAttackContext,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.context,ToolRebuildContext,Broken Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.context,ToolRebuildContext,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,BoxAOEIterator,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,BoxAOEIterator,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,RectangleIterator,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,Loader,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,CircleAOEIterator,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,CircleAOEIterator,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,CircleIterator,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,Loader,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,FallbackAOEIterator,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,FallbackAOEIterator,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,Loader,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,IAreaOfEffectIterator,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,TreeAOEIterator,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,TreeAOEIterator,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,TreeIterator,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,Loader,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,VeiningAOEIterator,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,VeiningAOEIterator,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,VeiningIterator,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,Loader,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,DefinitionModifierSlots,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,DefinitionModifierSlots,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,Builder,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,Serializer,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,IToolStatProvider,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ModifiableArmorMaterial,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ModifiableArmorMaterial,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,Builder,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,PartRequirement,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,PartRequirement,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,PartRequirement,Insufficient Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,Serializer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ToolPart,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,StatType,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ToolDefinition,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ToolDefinition,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,Builder,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ToolDefinitionData,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ToolDefinitionData,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,Stats,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,Harvest,Unnecessary Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,Harvest,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ToolDefinitionLoader,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ToolDefinitionLoader,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ToolStatProviders,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ToolStatProviders,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,UpdateToolDefinitionDataPacket,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,DefinitionModifierSlotsTest,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,PartRequirementTest,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,UpdateToolDefinitionDataPacketTest,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.harvest,FixedTierHarvestLogic,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.harvest,FixedTierHarvestLogic,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.harvest,Loader,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.harvest,IHarvestLogic,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.harvest,ModifiedHarvestLogic,Deficient Encapsulation
