Project Name,Package Name,Type Name,Method Name,Code Smell
TinkersConstructRefactor,slimeknights.tconstruct.library.client,RenderUtils,blue,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client,TinkerRenderTypes,TinkerRenderTypes,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.materials,MaterialRenderInfo,getMaterial,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.materials,MaterialRenderInfoLoader,onReloadSafe,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.materials,MaterialRenderInfoLoader,onReloadSafe,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.materials,MaterialRenderInfoLoader,loadRenderInfo,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,CastingModel,bake,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,ChannelModel,bake,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,FluidTextureModel,bake,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,FluidTextureModel,bake,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,FluidTextureModel,bake,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,FluidTextureModel,bake,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,FluidTextureModel,Baked,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,FluidTextureModel,getRetexturedModel,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,FluidTextureModel,getRetexturedModel,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,FluidTextureModel,getRetexturedModel,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,FluidTextureModel,getRetexturedModel,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,FluidTextureModel,emitBlockQuads,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,FluidTextureModel,emitBlockQuads,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,FluidTextureModel,resolve,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,FluidTextureModel,resolve,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,FluidTextureModel,resolve,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,Baked,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,getRetexturedModel,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,getRetexturedModel,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,getRetexturedModel,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,getRetexturedModel,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,emitBlockQuads,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,emitBlockQuads,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,RetexturedOverride,resolve,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,RetexturedOverride,resolve,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,RetexturedOverride,resolve,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getPart,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getPart,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Complex Method
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,IncrementalFluidCuboid,getFaceUvs,Missing default
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,MelterModel,bake,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,MelterModel,Baked,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,Baked,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,TableModel,bake,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,TableModel,Baked,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,Baked,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,TankModel,bake,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,TankModel,resolve,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,TankModel,applyTransform,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,TankModel,applyTransform,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,TankModel,Baked,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,TankModel,bakeWithFluid,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,TankModel,bakeWithFluid,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,TankModel,getModel,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,TankModel,getCachedModel,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,TankModel,emitBlockQuads,Complex Conditional
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,TankModel,emitBlockQuads,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,TankModel,emitBlockQuads,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,TankModel,emitBlockQuads,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,FluidPartOverride,resolve,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,BakedGuiUniqueModel,applyTransform,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,BakedGuiUniqueModel,applyTransform,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,Baked,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,bakeWithFluid,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,bakeWithFluid,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,getModel,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,getCachedModel,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,emitBlockQuads,Complex Conditional
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,emitBlockQuads,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,emitBlockQuads,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.block,Baked,emitBlockQuads,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model,DynamicTextureLoader,textureExists,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model,ModelHelper,unwrap,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialModel,getMaterialTextures,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialModel,getMaterialTextures,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialModel,getMaterialTextures,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialModel,getPartQuads,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialModel,getPartQuads,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialModel,getPartQuads,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialModel,bakeInternal,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialModel,bakeInternal,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialModel,bakeInternal,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialModel,bake,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialModel,bake,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialModel,bake,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialModel,resolve,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialModel,arrayToObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialModel,arrayToObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialModel,arrayToObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialModel,arrayToObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,MaterialOverrideHandler,resolve,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,ToolModel,addModifierQuads,Complex Method
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,ToolModel,addModifierQuads,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,ToolModel,addModifierQuads,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.library.client.model.tools,ToolModel,bakeInternal,Complex Method
