Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
TinkersConstructRefactor,slimeknights.tconstruct.shared.data,CommonRecipeProvider,buildRecipes,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.data,CommonRecipeProvider,addCommonRecipes,41,2,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.data,CommonRecipeProvider,addMaterialRecipes,16,1,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.data,TinkerDamageSourceProvider,TinkerDamageSourceProvider,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.shared.data,TinkerDamageSourceProvider,addTags,6,1,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,BlockContainerOpenedTrigger,getId,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,BlockContainerOpenedTrigger,createInstance,8,2,3
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,BlockContainerOpenedTrigger,trigger,5,2,2
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,BlockContainerOpenedTrigger,Instance,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,BlockContainerOpenedTrigger,container,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,BlockContainerOpenedTrigger,test,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,BlockContainerOpenedTrigger,serializeToJson,5,1,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,Instance,Instance,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,Instance,container,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,Instance,test,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,Instance,serializeToJson,5,1,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,ConfigurableInvWrapperCapability,ConfigurableInvWrapperCapability,6,1,3
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,ConfigurableInvWrapperCapability,getSlots,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,ConfigurableInvWrapperCapability,insert,6,2,3
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,ConfigurableInvWrapperCapability,extract,6,2,3
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,ConfigurableInvWrapperCapability,getStackInSlot,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,ConfigurableInvWrapperCapability,setStackInSlot,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,ConfigurableInvWrapperCapability,getSlotLimit,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,ConfigurableInvWrapperCapability,iterator,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,ConfigurableInvWrapperCapability,getSlotCount,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,ConfigurableInvWrapperCapability,getSlot,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,ConfigurableInvWrapperCapability,supportsInsertion,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,ConfigurableInvWrapperCapability,supportsExtraction,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,ConfigurableInvWrapperCapability,nonEmptyIterator,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,ConfigurableInvWrapperCapability,nonEmptyViews,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,TriggeringBaseContainerMenu,TriggeringBaseContainerMenu,4,1,4
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,TriggeringMultiModuleContainerMenu,TriggeringMultiModuleContainerMenu,4,1,4
TinkersConstructRefactor,slimeknights.tconstruct.shared.item,TinkerBookItem,TinkerBookItem,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.shared.item,TinkerBookItem,use,7,2,3
TinkersConstructRefactor,slimeknights.tconstruct.shared.item,TinkerBookItem,openLecternScreenClient,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.shared.network,GeneratePartTexturesPacket,GeneratePartTexturesPacket,5,1,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.network,GeneratePartTexturesPacket,encode,5,1,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.network,GeneratePartTexturesPacket,handleThreadsafe,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.particle,FluidParticleData,fromCommand,15,2,2
TinkersConstructRefactor,slimeknights.tconstruct.shared.particle,FluidParticleData,fromNetwork,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.shared.particle,FluidParticleData,writeToNetwork,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.particle,FluidParticleData,writeToString,11,2,0
TinkersConstructRefactor,slimeknights.tconstruct.shared.particle,FluidParticleData,Type,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.shared.particle,FluidParticleData,codec,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.shared.particle,Type,Type,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.shared.particle,Type,codec,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,AbstractCastingBlock,AbstractCastingBlock,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,AbstractCastingBlock,getMenuProvider,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,AbstractCastingBlock,use,11,3,6
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,AbstractCastingBlock,neighborChanged,6,2,6
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,AbstractCastingBlock,tick,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,AbstractCastingBlock,openGui,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,AbstractCastingBlock,hasAnalogOutputSignal,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,AbstractCastingBlock,getAnalogOutputSignal,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,CastingBasinBlock,CastingBasinBlock,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,CastingBasinBlock,getShape,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,CastingBasinBlock,newBlockEntity,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,CastingBasinBlock,getTicker,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,CastingTableBlock,CastingTableBlock,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,CastingTableBlock,getShape,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,CastingTableBlock,newBlockEntity,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,CastingTableBlock,getTicker,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,makeKey,3,1,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,ChannelBlock,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,getShape,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,createBlockStateDefinition,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,isPathfindable,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,isFluidHandler,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,canConnect,6,2,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,canConnect,4,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,getStateForPlacement,22,5,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,updateShape,21,6,6
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,interactWithSide,25,5,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,use,33,9,6
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,neighborChanged,11,3,6
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,skipRendering,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,newBlockEntity,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,getTicker,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,getSerializedName,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,canFlow,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,getOpposite,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,getNext,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,FaucetBlock,FaucetBlock,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,FaucetBlock,createBlockStateDefinition,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,FaucetBlock,getStateForPlacement,7,2,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,FaucetBlock,getShape,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,FaucetBlock,isPathfindable,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,FaucetBlock,newBlockEntity,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,FaucetBlock,getTicker,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,FaucetBlock,use,7,2,6
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,FaucetBlock,neighborChanged,10,2,6
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,FaucetBlock,tick,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,FaucetBlock,getFaucet,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,FaucetBlock,addParticles,7,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,FaucetBlock,animateTick,8,2,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,SearedLanternBlock,SearedLanternBlock,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,SearedLanternBlock,newBlockEntity,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,SearedLanternBlock,getLightEmission,8,2,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,SearedLanternBlock,setPlacedBy,6,2,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,SearedLanternBlock,hasAnalogOutputSignal,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,SearedLanternBlock,getAnalogOutputSignal,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,SearedLanternBlock,getPickedStack,5,1,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,OrientableSmelteryBlock,OrientableSmelteryBlock,4,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,OrientableSmelteryBlock,newBlockEntity,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,OrientableSmelteryBlock,createBlockStateDefinition,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,OrientableSmelteryBlock,getStateForPlacement,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,OrientableSmelteryBlock,rotate,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,OrientableSmelteryBlock,mirror,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,RetexturedOrientableSmelteryBlock,RetexturedOrientableSmelteryBlock,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,RetexturedOrientableSmelteryBlock,setPlacedBy,4,1,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,RetexturedOrientableSmelteryBlock,getCloneItemStack,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedBlock,SearedBlock,5,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedBlock,createBlockStateDefinition,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedBlock,newBlockEntity,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedBlock,onRemove,6,2,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedBlock,setPlacedBy,3,1,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedBlock,triggerEvent,5,1,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedBlock,getPathNodeType,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedDrainBlock,SearedDrainBlock,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedDrainBlock,use,9,3,6
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedDuctBlock,SearedDuctBlock,5,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedDuctBlock,newBlockEntity,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedDuctBlock,onRemove,6,2,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedDuctBlock,setPlacedBy,4,1,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedDuctBlock,getCloneItemStack,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedDuctBlock,createBlockStateDefinition,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedDuctBlock,getPathNodeType,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedDuctBlock,getStateForPlacement,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedDuctBlock,rotate,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedDuctBlock,mirror,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedGlassBlock,SearedGlassBlock,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedGlassBlock,getShadeBrightness,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedGlassBlock,propagatesSkylightDown,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedGlassBlock,skipRendering,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedLadderBlock,SearedLadderBlock,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedLadderBlock,createBlockStateDefinition,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedLadderBlock,getStateForPlacement,5,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedLadderBlock,updateShape,6,2,6
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedLadderBlock,getShape,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedLadderBlock,getCollisionShape,3,1,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedPillarBlock,SearedPillarBlock,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedPillarBlock,rotate,13,5,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedPillarBlock,createBlockStateDefinition,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedPillarBlock,getStateForPlacement,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedSlabBlock,SearedSlabBlock,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedSlabBlock,newBlockEntity,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedSlabBlock,onRemove,6,2,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedSlabBlock,setPlacedBy,3,1,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedSlabBlock,triggerEvent,5,1,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedStairsBlock,SearedStairsBlock,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedStairsBlock,newBlockEntity,3,1,2
